,Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
5694,2021-12-21,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,55,1788.0,33.0
5695,2021-01-20,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,29,41.0,14.0
5696,2021-02-18,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,27,29.0,11.0
5697,2021-12-21,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,52,51.0,10.0
5698,2021-04-06,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,35,2363.0,68.0
5699,2021-03-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,35,2450.0,70.0
5700,2021-11-06,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,45,3375.0,71.0
5701,2021-10-07,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,45,3594.5,71.0
5702,2021-05-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,50,3594.5,71.0
5703,2021-06-07,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,50,3594.5,71.0
5704,2021-09-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,50,3594.5,71.0
5705,2021-12-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,60,3594.5,71.0
5706,2021-07-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,60,3594.5,71.0
5707,2021-08-06,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,60,3594.5,71.0
5708,2021-11-06,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,44,83.0,19.0
5709,2021-05-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,45,85.0,19.0
5710,2021-06-07,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,49,98.0,20.0
5711,2021-12-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,58,127.0,22.0
5712,2021-04-06,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,34,62.0,18.0
5713,2021-09-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,48,107.0,22.0
5714,2021-03-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,32,67.0,21.0
5715,2021-08-06,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,54,131.0,24.0
5716,2021-07-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,58,157.0,27.0
5717,2021-10-07,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,42,87.0,21.0
5718,2020-10-17,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,33,43.0,13.0
5719,2020-09-23,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,53,151.0,28.0
5720,2020-08-12,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,43,137.0,32.0
5721,2020-04-24,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,42,108.0,26.0
5722,2020-08-18,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,41,110.0,27.0
5723,2021-01-09,Men's Street Footwear,Southeast,Foot Locker,Online,Georgia,40,3594.5,71.0
5724,2021-02-07,Men's Street Footwear,Southeast,Foot Locker,Online,Georgia,40,3594.5,71.0
5725,2021-01-09,Men's Street Footwear,Southeast,Foot Locker,Online,Georgia,39,100.0,26.0
5726,2021-02-07,Men's Street Footwear,Southeast,Foot Locker,Online,Georgia,38,119.0,31.0
5727,2021-01-20,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,30,2175.0,71.0
5728,2021-02-18,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,30,2325.0,71.0
5729,2021-12-21,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,65,3413.0,53.0
5730,2021-02-18,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,28,63.0,23.0
5731,2021-01-20,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,29,55.0,19.0
5732,2021-12-21,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,59,93.0,16.0
5733,2021-04-06,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,35,3413.0,71.0
5734,2021-03-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,35,3570.0,71.0
5735,2021-05-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,50,3594.5,71.0
5736,2021-06-07,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,3594.5,71.0
5737,2021-11-06,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,3594.5,71.0
5738,2021-10-07,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,3594.5,71.0
5739,2021-09-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,3594.5,71.0
5740,2021-08-06,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,65,3594.5,71.0
5741,2021-07-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,65,3594.5,71.0
5742,2021-12-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,70,3594.5,71.0
5743,2021-05-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,48,135.0,28.0
5744,2021-06-07,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,51,139.0,27.0
5745,2021-04-06,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,33,93.0,28.0
5746,2021-11-06,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,50,139.0,28.0
5747,2021-08-06,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,62,202.0,33.0
5748,2021-03-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,33,87.0,27.0
5749,2021-09-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,51,146.0,29.0
5750,2021-07-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,63,196.0,31.0
5751,2021-10-07,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,50,122.0,24.0
5752,2021-12-05,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,67,194.0,29.0
5753,2020-09-22,Women's Apparel,Southeast,Foot Locker,Online,Florida,56,156.0,28.0
5754,2020-08-11,Women's Apparel,Southeast,Foot Locker,Online,Florida,41,101.0,25.0
5755,2020-05-24,Women's Apparel,Southeast,Foot Locker,Online,Florida,64,140.0,22.0
5756,2020-08-23,Women's Apparel,Southeast,Foot Locker,Online,Florida,42,95.0,23.0
5757,2020-08-17,Women's Apparel,Southeast,Foot Locker,Online,Florida,41,91.0,22.0
5758,2021-01-09,Women's Apparel,Southeast,Foot Locker,Online,Georgia,40,3300.0,71.0
5759,2021-01-09,Women's Apparel,Southeast,Foot Locker,Online,Georgia,37,88.0,24.0
5760,2021-12-21,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,65,2113.0,33.0
5761,2021-11-22,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,70,1925.0,28.0
5762,2021-01-20,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,30,1575.0,53.0
5763,2021-12-21,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,64,63.0,10.0
5764,2021-11-22,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,66,53.0,8.0
5765,2021-01-20,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,29,46.0,16.0
5766,2021-03-05,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,35,2538.0,71.0
5767,2021-02-07,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,35,2800.0,71.0
5768,2021-04-06,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,40,3100.0,71.0
5769,2021-09-05,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,55,3594.5,71.0
5770,2021-10-07,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,60,3594.5,71.0
5771,2021-05-05,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,60,3594.5,71.0
5772,2021-08-06,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,60,3594.5,71.0
5773,2021-06-07,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,70,3594.5,71.0
5774,2021-07-05,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,70,3594.5,71.0
5775,2021-11-06,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,75,3594.5,71.0
5776,2021-09-05,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,52,121.0,23.0
5777,2021-05-05,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,59,118.0,20.0
5778,2021-08-06,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,58,161.0,28.0
5779,2021-03-05,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,32,60.0,19.0
5780,2021-04-06,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,39,82.0,21.0
5781,2021-11-06,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,74,152.0,21.0
5782,2021-06-07,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,65,163.0,25.0
5783,2021-02-07,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,34,73.0,22.0
5784,2021-10-07,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,56,126.0,23.0
5785,2021-07-05,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,66,161.0,24.0
5786,2020-08-21,Women's Athletic Footwear,Southeast,Foot Locker,Online,Florida,36,63.0,18.0
5787,2020-09-20,Women's Athletic Footwear,Southeast,Foot Locker,Online,Florida,44,103.0,23.0
5788,2020-10-20,Women's Athletic Footwear,Southeast,Foot Locker,Online,Florida,29,8.0,3.0
5789,2021-01-09,Women's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,35,2363.0,68.0
5790,2021-01-09,Women's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,34,69.0,20.0
5791,2021-01-20,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,25,938.0,38.0
5792,2021-12-21,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,50,1125.0,23.0
5793,2021-11-22,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,55,1100.0,20.0
5794,2021-11-22,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,52,27.0,5.0
5795,2021-01-20,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,23,23.0,10.0
5796,2021-12-21,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,49,33.0,7.0
5797,2021-03-05,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,30,1725.0,58.0
5798,2021-04-06,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,30,1800.0,60.0
5799,2021-02-07,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,35,2188.0,63.0
5800,2021-09-05,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,40,2800.0,70.0
5801,2021-05-05,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,45,3038.0,68.0
5802,2021-08-06,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,45,3488.0,71.0
5803,2021-10-07,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,45,2925.0,65.0
5804,2021-06-07,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,50,3594.5,71.0
5805,2021-07-05,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,55,3594.5,71.0
5806,2021-11-06,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,55,3594.5,71.0
5807,2021-09-05,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,39,82.0,21.0
5808,2021-10-07,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,41,72.0,18.0
5809,2021-08-06,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,44,103.0,23.0
5810,2021-03-05,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,27,39.0,14.0
5811,2021-05-05,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,43,78.0,18.0
5812,2021-07-05,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,52,105.0,20.0
5813,2021-11-06,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,53,119.0,23.0
5814,2021-04-06,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,27,49.0,18.0
5815,2021-02-07,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,33,56.0,17.0
5816,2021-06-07,Women's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,47,102.0,22.0
5817,2020-08-20,Women's Street Footwear,Southeast,Foot Locker,Online,Florida,32,69.0,22.0
5818,2020-08-14,Women's Street Footwear,Southeast,Foot Locker,Online,Florida,32,77.0,24.0
5819,2020-10-19,Women's Street Footwear,Southeast,Foot Locker,Online,Florida,24,15.0,6.0
5820,2021-02-07,Women's Street Footwear,Southeast,Foot Locker,Online,Georgia,30,2325.0,71.0
5821,2021-01-09,Women's Street Footwear,Southeast,Foot Locker,Online,Georgia,30,2475.0,71.0
5822,2021-02-07,Women's Street Footwear,Southeast,Foot Locker,Online,Georgia,29,63.0,22.0
5823,2021-01-09,Women's Street Footwear,Southeast,Foot Locker,Online,Georgia,29,72.0,25.0
5824,2021-02-18,Women's Street Footwear,Southeast,Foot Locker,Online,Kentucky,20,950.0,48.0
5825,2021-01-20,Women's Street Footwear,Southeast,Foot Locker,Online,Kentucky,20,1050.0,53.0
5826,2021-12-21,Women's Street Footwear,Southeast,Foot Locker,Online,Kentucky,55,1513.0,28.0
5827,2021-02-18,Women's Street Footwear,Southeast,Foot Locker,Online,Kentucky,18,22.0,12.0
5828,2021-01-20,Women's Street Footwear,Southeast,Foot Locker,Online,Kentucky,18,28.0,16.0
5829,2021-12-21,Women's Street Footwear,Southeast,Foot Locker,Online,Kentucky,51,38.0,7.0
5830,2021-04-06,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,25,1688.0,68.0
5831,2021-03-05,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,25,1813.0,71.0
5832,2021-09-05,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,40,2900.0,71.0
5833,2021-05-05,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,45,3263.0,71.0
5834,2021-10-07,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,45,3038.0,68.0
5835,2021-11-06,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,45,3128.0,70.0
5836,2021-06-07,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,50,3594.5,71.0
5837,2021-07-05,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,3594.5,71.0
5838,2021-08-06,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,3594.5,71.0
5839,2021-11-06,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,43,87.0,20.0
5840,2021-06-07,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,47,98.0,21.0
5841,2021-07-05,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,51,126.0,25.0
5842,2021-05-05,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,41,86.0,21.0
5843,2021-03-05,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,24,43.0,18.0
5844,2021-04-06,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,24,44.0,18.0
5845,2021-09-05,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,38,74.0,20.0
5846,2021-10-07,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,41,72.0,18.0
5847,2021-08-06,Women's Street Footwear,Southeast,Foot Locker,Online,South Carolina,50,116.0,23.0
5848,2020-09-27,Men's Apparel,Southeast,Sports Direct,Online,Florida,50,105.0,21.0
5849,2020-10-03,Men's Apparel,Southeast,Sports Direct,Online,Florida,57,108.0,19.0
5850,2020-10-09,Men's Apparel,Southeast,Sports Direct,Online,Florida,64,125.0,20.0
5851,2021-09-02,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,40,2400.0,60.0
5852,2021-03-02,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,40,2100.0,53.0
5853,2021-04-03,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,45,2363.0,53.0
5854,2021-02-04,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,45,2700.0,60.0
5855,2021-10-04,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,45,2475.0,55.0
5856,2021-05-02,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,50,3000.0,60.0
5857,2021-08-03,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,55,3575.0,65.0
5858,2021-06-04,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,65,3594.5,65.0
5859,2021-07-02,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,65,3594.5,70.0
5860,2021-11-03,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,75,3594.5,63.0
5861,2021-03-02,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,37,58.0,16.0
5862,2021-09-02,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,38,59.0,16.0
5863,2021-10-04,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,42,63.0,15.0
5864,2021-08-03,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,53,93.0,18.0
5865,2021-05-02,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,46,69.0,15.0
5866,2021-07-02,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,59,107.0,18.0
5867,2021-06-04,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,61,99.0,16.0
5868,2021-11-03,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,72,117.0,16.0
5869,2021-04-03,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,42,55.0,13.0
5870,2021-02-04,Men's Apparel,Southeast,Sports Direct,Online,North Carolina,44,79.0,18.0
5871,2021-01-06,Men's Apparel,Southeast,Sports Direct,Online,South Carolina,45,2813.0,63.0
5872,2021-12-05,Men's Apparel,Southeast,Sports Direct,Online,South Carolina,70,3594.5,71.0
5873,2021-12-05,Men's Apparel,Southeast,Sports Direct,Online,South Carolina,66,149.0,23.0
5874,2021-01-06,Men's Apparel,Southeast,Sports Direct,Online,South Carolina,42,66.0,16.0
5875,2021-01-19,Men's Apparel,Southeast,Sports Direct,Online,Virginia,43,52.0,12.0
5876,2020-09-30,Men's Athletic Footwear,Southeast,Sports Direct,Online,Florida,47,101.0,22.0
5877,2020-05-24,Men's Athletic Footwear,Southeast,Sports Direct,Online,Florida,51,130.0,25.0
5878,2020-10-06,Men's Athletic Footwear,Southeast,Sports Direct,Online,Florida,49,110.0,22.0
5879,2021-04-03,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,30,1725.0,58.0
5880,2021-03-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,30,1800.0,60.0
5881,2021-11-03,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,35,2275.0,65.0
5882,2021-10-04,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,35,2450.0,70.0
5883,2021-05-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,45,2925.0,65.0
5884,2021-06-04,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,45,3150.0,70.0
5885,2021-09-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,50,3594.5,71.0
5886,2021-12-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,60,3594.5,71.0
5887,2021-07-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,60,3594.5,71.0
5888,2021-08-03,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,60,3594.5,71.0
5889,2021-03-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,29,44.0,15.0
5890,2021-12-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,55,111.0,20.0
5891,2021-08-03,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,58,116.0,20.0
5892,2021-10-04,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,33,65.0,20.0
5893,2021-05-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,42,76.0,18.0
5894,2021-04-03,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,28,43.0,16.0
5895,2021-11-03,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,32,62.0,20.0
5896,2021-06-04,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,42,76.0,18.0
5897,2021-09-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,49,89.0,18.0
5898,2021-07-02,Men's Athletic Footwear,Southeast,Sports Direct,Online,North Carolina,58,130.0,22.0
5899,2021-02-04,Men's Athletic Footwear,Southeast,Sports Direct,Online,South Carolina,35,2188.0,63.0
5900,2021-01-06,Men's Athletic Footwear,Southeast,Sports Direct,Online,South Carolina,35,2538.0,71.0
5901,2021-02-04,Men's Athletic Footwear,Southeast,Sports Direct,Online,South Carolina,34,64.0,19.0
5902,2021-01-06,Men's Athletic Footwear,Southeast,Sports Direct,Online,South Carolina,34,62.0,18.0
5903,2021-01-19,Men's Athletic Footwear,Southeast,Sports Direct,Online,Virginia,34,52.0,15.0
5904,2021-02-17,Men's Athletic Footwear,Southeast,Sports Direct,Online,Virginia,33,39.0,12.0
5905,2020-05-24,Men's Street Footwear,Southeast,Sports Direct,Online,Florida,63,203.0,32.0
5906,2020-10-05,Men's Street Footwear,Southeast,Sports Direct,Online,Florida,56,137.0,24.0
